"location","sex","Parent_cause","year","age","cause","cause_outline","Deaths","lower","upper","level","Percent_DALYs","Percent_Deaths","Percent_YLD","Percent_YLL"
"West Sussex","Female","Unintentional Injuries",2017,"All Ages","Animal Contact","C.2.7",0.246056293250635,0.216365050862164,0.280993201509134,"3",0.000256686514439322,0.0000493105625940602,0.000359390059368,0.00013641129909206
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Other Maternal Disorders","A.6.1.10",0.223242012193418,0.143785459435738,0.314977956793453,"4",0.000128765803212561,0.0000447322085261547,0.0000624800686796,0.000205995070444828
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Other Maternal Disorders","A.6.1.10",0.223242012193418,0.143785459435738,0.314977956793453,"4",0.0000651681677599533,0.0000235476019076741,0.0000345075055208,0.000094984082901571
"West Sussex","Female","Congenital Birth Defects",2017,"All Ages","Congenital Musculoskeletal And Limb Anomalies","B.12.1.8",0.221054229718213,0.123366331489911,0.333831876706203,"4",0.00205332431634761,0.0000443595807883187,0.00358386571715,0.000260406503447315
"West Sussex","Male","Animal Contact",2017,"All Ages","Non-venomous Animal Contact","C.2.7.2",0.214502640811557,0.178904918004966,0.25993318596807,"4",0.000131915463102468,0.0000477748423536307,0.000190953003105,0.0000839193971390209
"West Sussex","Female","Sexually Transmitted Infections Excluding Hiv",2017,"All Ages","Syphilis","A.1.2.1",0.214002031038342,0.166452140679887,0.286919584307521,"4",0.0000640445233207691,0.0000429055666191512,0.0000222307833539,0.000112925131151297
"West Sussex","Female","Animal Contact",2017,"All Ages","Non-venomous Animal Contact","C.2.7.2",0.205746723165202,0.179176027283618,0.235856644763169,"4",0.000147342359583577,0.0000412316916500349,0.000179704029956,0.000109554336003807
"West Sussex","Male","Congenital Birth Defects",2017,"All Ages","Urogenital Congenital Anomalies","B.12.1.9",0.205421128799536,0.113943515364305,0.293307883672848,"4",0.000174305861625461,0.0000458066575788833,0.0000990605446003,0.000235294160574173
"West Sussex","Female","Road Injuries",2017,"All Ages","Other Road Injuries","C.1.1.5",0.20160194234292,0.167751185885861,0.238635016562233,"4",0.000488369593289514,0.0000404005956351897,0.000773345039545,0.000154843413596998
"West Sussex","Female","Unintentional Injuries",2017,"All Ages","Other Unintentional Injuries","C.2.11",0.201480923211691,0.175895470380745,0.230690831690936,"3",0.00534747714489872,0.0000403808217583186,0.00984903359015,0.0000810792748397066
"West Sussex","Female","Exposure To Mechanical Forces",2017,"All Ages","Unintentional Firearm Injuries","C.2.5.1",0.201182474296302,0.167950266270786,0.251553243641765,"4",0.000143373650121172,0.0000403227890828515,0.000195291917303,0.0000826263015692776
"West Sussex","Male","Neonatal Disorders",2017,"All Ages","Neonatal Sepsis And Other Neonatal Infections","A.6.2.3",0.192650589219289,0.112442506810704,0.488426979748477,"4",0.0027322217806034,0.0000429650640901111,0.00583402611112,0.000247904112210512
"West Sussex","Male","Interpersonal Violence",2017,"All Ages","Physical Violence By Firearm","C.3.2.1",0.191813525460107,0.15008624648815,0.333731817030257,"4",0.000166982706801003,0.0000427102506224847,0.000206757162833,0.000134546477838742
"West Sussex","Male","Congenital Birth Defects",2017,"All Ages","Congenital Musculoskeletal And Limb Anomalies","B.12.1.8",0.178426256674524,0.120501861579683,0.248696664952857,"4",0.00296379629989431,0.0000397642381669071,0.00639058939676,0.000176588746659049
"West Sussex","Both","Hemoglobinopathies And Hemolytic Anemias",2017,"All Ages","Sickle Cell Disorders","B.12.4.3",0.177887708272707,0.144295607322268,0.230252777629468,"4",0.0000468525952489655,0.0000187683450681919,0.000013398947422,0.0000794537338615062
"West Sussex","Both","Acute Hepatitis",2017,"All Ages","Acute Hepatitis E","A.5.8.4",0.177567055736534,0.121348625309584,0.253058915014724,"4",0.000021252901311014,0.0000187377183088402,0.0000122357658676,0.0000300326929972539
"West Sussex","Female","Neonatal Disorders",2017,"All Ages","Neonatal Sepsis And Other Neonatal Infections","A.6.2.3",0.170303498439072,0.107735519976014,0.401764314684375,"4",0.00262371741098121,0.0000341958295824647,0.00467846978365,0.000256174762327006
"West Sussex","Female","Self-harm",2017,"All Ages","Self-harm By Firearm","C.3.1.1",0.164023057633886,0.142156372598818,0.187384235128234,"4",0.0000395642754182482,0.0000328729212684134,0.00000161451925301,0.0000838706660694952
"West Sussex","Female","Poisonings",2017,"All Ages","Poisoning By Carbon Monoxide","C.2.4.1",0.157653790747991,0.136235312824063,0.181164758716661,"4",0.000121478493466763,0.0000315944009011156,0.000156124255194,0.0000808190347033188
"West Sussex","Female","Sexually Transmitted Infections Excluding Hiv",2017,"All Ages","Chlamydial Infection","A.1.2.2",0.151733842459704,0.127034190808413,0.176576664429476,"4",0.0000956200066188,0.0000304147543124806,0.000143462983343,0.0000398457658234605
"West Sussex","Both","Sexually Transmitted Infections Excluding Hiv",2017,"All Ages","Chlamydial Infection","A.1.2.2",0.151733842459704,0.127034190808413,0.176576664429476,"4",0.0000819926039635857,0.0000160087506191356,0.000147240535031,0.000018373829141195
"West Sussex","Female","Other Neoplasms",2017,"All Ages","Other Benign And In Situ Neoplasms","B.1.30.4",0.151082876785551,0.0815356879658843,0.22260361954713,"4",0.0000601367435712302,0.0000302893525250127,0,0.0001303935919721
"West Sussex","Both","Sexually Transmitted Infections Excluding Hiv",2017,"All Ages","Other Sexually Transmitted Infections","A.1.2.6",0.148378925121179,0.125728220998512,0.169732388698465,"4",0.000102894198881671,0.0000156538574160972,0.000184439932434,0.0000233747022821146
"West Sussex","Female","Foreign Body",2017,"All Ages","Foreign Body In Other Body Part","C.2.8.3",0.147096291346846,0.119616512806102,0.234658714516772,"4",0.0002267450325146,0.0000294883648541961,0.000356654969089,0.0000749178278695499
"West Sussex","Female","Sexually Transmitted Infections Excluding Hiv",2017,"All Ages","Other Sexually Transmitted Infections","A.1.2.6",0.146548069985002,0.1240723990963,0.168159039456479,"4",0.000151805552263216,0.0000293717883074515,0.000238854977132,0.0000502186575174326
"West Sussex","Male","Meningitis",2017,"All Ages","Meningococcal Meningitis","A.5.1.3",0.145315911200886,0.12312973590886,0.171997063372241,"4",0.000071601105204578,0.0000323703369275821,0.0000493394231117,0.0000896161731685502
"West Sussex","Male","Nutritional Deficiencies",2017,"All Ages","Other Nutritional Deficiencies","A.7.5",0.144693380019384,0.0519544090669279,0.36246518228651,"3",0.0000182064717308211,0.0000322115243732744,0.00000000894668009367,0.0000329046374957028
"West Sussex","Female","Hiv/aids",2017,"All Ages","Hiv/aids - Drug-susceptible Tuberculosis","A.1.1.1",0.1407405422,0.082943115,0.22472093,"4",0.0000488249328503321,0.0000282694098883806,0.00000324130922341,0.000102173202513542
"West Sussex","Male","Foreign Body",2017,"All Ages","Foreign Body In Other Body Part","C.2.8.3",0.139081509044618,0.112707345344811,0.180398159286922,"4",0.000291802019331864,0.0000309883042502125,0.000565889334785,0.0000693465449723975
"West Sussex","Female","Meningitis",2017,"All Ages","Meningococcal Meningitis","A.5.1.3",0.138876788311146,0.121198402947162,0.159237202098688,"4",0.0000594339219264372,0.0000278455796494647,0.0000361187887146,0.0000866397548392833
"West Sussex","Both","Non-rheumatic Valvular Heart Disease",2017,"All Ages","Other Non-rheumatic Valve Diseases","B.2.5.3",0.136579342992833,0.0911559554716279,0.256794224709671,"4",0.00000702678162957664,0.0000144047374983815,0.000000599749210115,0.0000132944630473793
"West Sussex","Female","Interpersonal Violence",2017,"All Ages","Physical Violence By Firearm","C.3.2.1",0.133713916494637,0.111915817788085,0.158891058848729,"4",0.0000612469129948811,0.0000267915140139627,0.0000343558102022,0.0000926327406143932
"West Sussex","Both","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Neglected Tropical Diseases And Malaria","A.4",0.133415562806709,0.105790455344542,0.154784869809172,"2",0.000749499820980562,0.0000140755893346015,0.00147790548955,0.0000410879120154134
"West Sussex","Female","Hemoglobinopathies And Hemolytic Anemias",2017,"All Ages","G6pd Deficiency","B.12.4.5",0.126578097789336,0.0967085936036747,0.179153128410987,"4",0.0000328250755942518,0.0000253593292164472,0.00000447261049416,0.0000658870676920738
"West Sussex","Both","Mental Disorders",2017,"All Ages","Eating Disorders","B.6.5",0.121098806092937,0.0873478554900902,0.161400714968119,"3",0.0028013680429688,0.0000127735931671093,0.00561128774454,0.000050690049161056
"West Sussex","Both","Non-communicable Diseases",2017,"All Ages","Mental Disorders","B.6",0.121098806092937,0.0873478554900902,0.161400714968119,"2",0.0649770263361251,0.0000127735931671093,0.131649661889,0.000050690049161056
"West Sussex","Female","Mental Disorders",2017,"All Ages","Eating Disorders","B.6.5",0.120837722143357,0.0870941907308216,0.161112912210979,"3",0.00416885097305977,0.0000242109409755148,0.0076306661872,0.000109682868672457
"West Sussex","Female","Non-communicable Diseases",2017,"All Ages","Mental Disorders","B.6",0.120837722143357,0.0870941907308216,0.161112912210979,"2",0.0722490239420125,0.0000242109409755148,0.1340859929,0.000109682868672457
"West Sussex","Male","Acute Hepatitis",2017,"All Ages","Acute Hepatitis E","A.5.8.4",0.117281372484246,0.0765767474045011,0.170319670855633,"4",0.0000274942005908323,0.0000261194975253299,0.0000131729314582,0.0000390919262621178
"West Sussex","Female","Hemoglobinopathies And Hemolytic Anemias",2017,"All Ages","Sickle Cell Disorders","B.12.4.3",0.113718623137846,0.0884045857865908,0.157723323892415,"4",0.0000574032974543315,0.0000227919770551681,0.0000151868879755,0.000106693525542181
"West Sussex","Female","Acute Hepatitis",2017,"All Ages","Acute Hepatitis B","A.5.8.2",0.113578721663608,0.0623157688162624,0.165389800689447,"4",0.0000410660130166999,0.0000227595270060438,0.0000372390388756,0.000045429237973762
"West Sussex","Both","Tuberculosis",2017,"All Ages","Multidrug-resistant Tuberculosis Without Extensive Drug Resistance","A.2.1.3",0.113537843555332,0.00504703327020101,0.535023257023642,"4",0.00000783706128584703,0.0000119664198948215,0.000000816844766179,0.000014648351507922
"West Sussex","Male","Hiv/aids And Sexually Transmitted Infections",2017,"All Ages","Sexually Transmitted Infections Excluding Hiv","A.1.2",0.113440506353271,0.0534905807259924,0.226837144478826,"3",0.000384557297913004,0.0000253012865642454,0.000718156977217,0.000114123338652229
"West Sussex","Female","Respiratory Infections And Tuberculosis",2017,"All Ages","Upper Respiratory Infections","A.2.3",0.111292933511835,0.0816843907239334,0.134088724193851,"3",0.00353185981113414,0.0000223144983317332,0.00650283216951,0.0000529201633119456
"West Sussex","Male","Road Injuries",2017,"All Ages","Other Road Injuries","C.1.1.5",0.111270513556566,0.0932265354585486,0.135286072337788,"4",0.000184690258988605,0.0000247800912393341,0.000311522182547,0.0000815444064363938
"West Sussex","Male","Sexually Transmitted Infections Excluding Hiv",2017,"All Ages","Syphilis","A.1.2.1",0.110250193726378,0.0506334604497488,0.22377631858402,"4",0.000139132742956001,0.0000245904580869225,0.00017105712773,0.000113340104107259
"West Sussex","Female","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Neglected Tropical Diseases And Malaria","A.4",0.107532062467055,0.0857269708824681,0.126798727063356,"2",0.000916667754006368,0.0000215530712291996,0.00163870290905,0.0000748705496093384
"West Sussex","Male","Other Neoplasms",2017,"All Ages","Other Benign And In Situ Neoplasms","B.1.30.4",0.0979024739114401,0.0334327951596593,0.141326931627125,"4",0.0000415299679266711,0.0000218205646384225,0,0.0000752855531356696
"West Sussex","Female","Acute Hepatitis",2017,"All Ages","Acute Hepatitis A","A.5.8.1",0.0942497759585124,0.0718260692108162,0.125391501895681,"4",0.0000990342652795511,0.0000188898000238275,0.000130445260674,0.0000620956113416023
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Maternal Hypertensive Disorders","A.6.1.3",0.0923383136165276,0.028830121087621,0.194391368895686,"4",0.000145477233897636,0.0000184852416226186,0.000194883593065,0.0000874773586562784
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Maternal Hypertensive Disorders","A.6.1.3",0.0923383136165276,0.028830121087621,0.194391368895686,"4",0.0000736519242329938,0.00000973328217877895,0.000107622442103,0.0000403478658131459
"West Sussex","Both","Respiratory Infections And Tuberculosis",2017,"All Ages","Otitis Media","A.2.4",0.0892386757337063,0.0750678369728471,0.106358876355745,"3",0.000604001649773246,0.00000941541984336235,0.00120046743118,0.0000207867062719521
"West Sussex","Both","Self-harm And Interpersonal Violence",2017,"All Ages","Executions And Police Conflict","C.3.4",0.0798323103741584,0.0745743128002046,0.0851970787579447,"3",0.0000202280371575804,0.00000842220639984962,0.0000129272900234,0.0000274016362864787
"West Sussex","Both","Pneumoconiosis",2017,"All Ages","Silicosis","B.3.2.1",0.0772920029537612,0.0517973532939143,0.12509875399573,"4",0.0000121280115741967,0.00000815396685390269,0.0000169525270065,0.0000074147228129775
"West Sussex","Male","Pneumoconiosis",2017,"All Ages","Silicosis","B.3.2.1",0.0741521387308868,0.0486639030697959,0.118991451439086,"4",0.0000209403084983131,0.0000165134781406642,0.0000304421420237,0.0000132308161528303
"West Sussex","Female","Congenital Birth Defects",2017,"All Ages","Urogenital Congenital Anomalies","B.12.1.9",0.0740208791924858,0.0541219939184099,0.120578126673927,"4",0.000241260452060692,0.0000148482533145796,0.000371319881491,0.0000888672754365368
"West Sussex","Female","Non-rheumatic Valvular Heart Disease",2017,"All Ages","Other Non-rheumatic Valve Diseases","B.2.5.3",0.0728254026312708,0.0412430518994136,0.147455898406762,"4",0.000006565116266217,0.0000145886531701476,0.000000640907596838,0.0000134784184303555
"West Sussex","Female","Drug Use Disorders",2017,"All Ages","Cocaine Use Disorders","B.7.2.2",0.0675112034604278,0.0523701631553416,0.0857264768626069,"4",0.000916522058754258,0.0000135244825170795,0.00165517402891,0.0000550113873182515
"West Sussex","Male","Hemoglobinopathies And Hemolytic Anemias",2017,"All Ages","Sickle Cell Disorders","B.12.4.3",0.0641690851348617,0.0504138363810514,0.0849794954543874,"4",0.0000360440379197364,0.0000142977941987734,0.0000111930489391,0.000056183596224663
"West Sussex","Male","Non-rheumatic Valvular Heart Disease",2017,"All Ages","Other Non-rheumatic Valve Diseases","B.2.5.3",0.0637539403615625,0.0376966474005975,0.134886761215499,"4",0.00000749582739202221,0.0000141966540123093,0.000000548995515965,0.0000131327211628546
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Maternal Sepsis And Other Maternal Infections","A.6.1.2",0.0617241976338193,0.027716262792242,0.112994955466461,"4",0.0000409051944305913,0.0000123736772153771,0.0000288104531368,0.0000550972935278134
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Maternal Sepsis And Other Maternal Infections","A.6.1.2",0.0617241976338193,0.027716262792242,0.112994955466461,"4",0.00002070205885202,0.00000651232272763401,0.0000159078728843,0.0000253972657583671
"West Sussex","Male","Tuberculosis",2017,"All Ages","Multidrug-resistant Tuberculosis Without Extensive Drug Resistance","A.2.1.3",0.061473914079837,0.00274257927286549,0.287088017676705,"4",0.00000893572887330321,0.0000136962378100949,0.000000850169563462,0.0000154697331335996
"West Sussex","Both","Eating Disorders",2017,"All Ages","Bulimia Nervosa","B.6.5.2",0.0609020124042283,0.038308355572289,0.08841569238818,"4",0.00214870385806792,0.00000642376359187221,0.00431729277138,0.0000255825738737434
"West Sussex","Female","Eating Disorders",2017,"All Ages","Bulimia Nervosa","B.6.5.2",0.0606699324024219,0.0380848422231885,0.0882206442086944,"4",0.00306890718430574,0.0000121554421372096,0.00563858813479,0.0000552686169204924
"West Sussex","Female","Acute Hepatitis",2017,"All Ages","Acute Hepatitis E","A.5.8.4",0.0602856832522883,0.0397494929497901,0.0903113276416217,"4",0.00001515508142684,0.0000120910178832397,0.0000114768384838,0.0000194414442514916
"West Sussex","Both","Eating Disorders",2017,"All Ages","Anorexia Nervosa","B.6.5.1",0.0601967936887082,0.0394210983403796,0.0888482763290404,"4",0.000652664184900883,0.00000634982957523712,0.00129399497317,0.0000251074752873127
"West Sussex","Female","Eating Disorders",2017,"All Ages","Anorexia Nervosa","B.6.5.1",0.0601677897409351,0.0394035077021582,0.0888267090153493,"4",0.00109994378875404,0.0000120554988383052,0.00199207805242,0.0000544142517519648
"West Sussex","Male","Respiratory Infections And Tuberculosis",2017,"All Ages","Otitis Media","A.2.4",0.0599929380857023,0.0474366433690407,0.0752299062158228,"3",0.000619126460192081,0.0000133628493854874,0.00134629580253,0.0000273954084779324
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Maternal Abortion And Miscarriage","A.6.1.5",0.0586518268055938,0.0282173050558117,0.0999016867468641,"4",0.0000288562937084972,0.0000117541659721986,0.0000109909531131,0.0000496722121309517
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Maternal Abortion And Miscarriage","A.6.1.5",0.0586518268055938,0.0282173050558117,0.0999016867468641,"4",0.0000146035071630845,0.00000618731366942424,0.00000607077038638,0.0000229026997922188
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Indirect Maternal Deaths","A.6.1.7",0.05822060805469,0.0215739307925479,0.122105457537334,"4",0.0000257843524585311,0.0000116665445426457,NA,0.0000559537088171945
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Indirect Maternal Deaths","A.6.1.7",0.05822060805469,0.0215739307925479,0.122105457537334,"4",0.000013048722232345,0.00000614245105348819,NA,0.0000258057504325646
"West Sussex","Both","Neonatal Disorders",2017,"All Ages","Hemolytic Disease And Other Neonatal Jaundice","A.6.2.4",0.0542220655715517,0.038517597036745,0.0743127159258924,"4",0.00010867242812935,0.00000572544713303276,0.00018279248702,0.0000374576807821634
"West Sussex","Female","Gynecological Diseases",2017,"All Ages","Uterine Fibroids","B.12.3.1",0.0523412987484013,0.0406462058349405,0.0992051811348664,"4",0.00100408916630313,0.0000104976519794033,0.0018350371527,0.0000341864926957113
"West Sussex","Both","Gynecological Diseases",2017,"All Ages","Uterine Fibroids","B.12.3.1",0.0523412987484013,0.0406462058349405,0.0992051811348664,"4",0.000508262553847163,0.00000552377390987411,0.00101324426836,0.0000157577636630812
"West Sussex","Female","Tuberculosis",2017,"All Ages","Multidrug-resistant Tuberculosis Without Extensive Drug Resistance","A.2.1.3",0.0520639294754951,0.00222215544042749,0.245635034921684,"4",0.00000676174485227807,0.0000104116523242908,0.000000789874507165,0.0000136886543659506
"West Sussex","Both","Neglected Tropical Diseases And Malaria",2017,"All Ages","Dengue","A.4.11",0.0435827728120439,0.0395381998294699,0.0479634665454491,"3",0.00000734963066666644,0.00000459751786960794,0,0.0000145154926008958
"West Sussex","Both","Enteric Infections",2017,"All Ages","Other Intestinal Infectious Diseases","A.3.5",0.0428853763131266,0.0193795579383022,0.0717580339480599,"3",0.00000349406748163943,0.00000452369244143586,0.00000000463924244668,0.00000689042826190566
"West Sussex","Female","Neglected Tropical Diseases And Malaria",2017,"All Ages","Dengue","A.4.11",0.0423459795372354,0.0385930816475135,0.0461776789275788,"3",0.0000142325667565763,0.00000848633753028242,0,0.0000308500220773722
"West Sussex","Female","Self-harm And Interpersonal Violence",2017,"All Ages","Executions And Police Conflict","C.3.4",0.0423051695032447,0.0385327663286242,0.0461540601439443,"3",0.0000210365365785212,0.00000847821800053321,0.0000126857104107,0.0000308466293706881
"West Sussex","Female","Gynecological Diseases",2017,"All Ages","Genital Prolapse","B.12.3.5",0.0414802853296173,0.0277651945248818,0.0636368759970866,"4",0.000690902277918744,0.00000831888828362696,0.0012753771907,0.0000085947333051101
"West Sussex","Both","Gynecological Diseases",2017,"All Ages","Genital Prolapse","B.12.3.5",0.0414802853296173,0.0277651945248818,0.0636368759970866,"4",0.000349679491017392,0.00000437708756748991,0.000704132422196,0.00000396100663483121
"West Sussex","Female","Animal Contact",2017,"All Ages","Venomous Animal Contact","C.2.7.1",0.0403095700854333,0.0337044292075647,0.0523671646897635,"4",0.000109344154855745,0.0000080788709440254,0.000179686029412,0.0000268569630882528
"West Sussex","Both","Tuberculosis",2017,"All Ages","Extensively Drug-resistant Tuberculosis","A.2.1.4",0.0376353218049892,0.00162823338642119,0.171287467486435,"4",0.00000251503147952337,0.00000396655238362711,0.000000102697146254,0.00000485548319701527
"West Sussex","Male","Self-harm And Interpersonal Violence",2017,"All Ages","Executions And Police Conflict","C.3.4",0.0375271408709135,0.0343354450617355,0.0410322314466261,"3",0.0000193984178086098,0.00000835800127844898,0.000013226403535,0.0000244565037318724
"West Sussex","Both","Neglected Tropical Diseases And Malaria",2017,"All Ages","Other Neglected Tropical Diseases","A.4.20",0.0340158062531081,0.0112649257072913,0.0450615976261569,"3",0.00000574770466443068,0.00000358952219931343,0.000000000224710949047,0.0000113579169693387
"West Sussex","Both","Neglected Tropical Diseases And Malaria",2017,"All Ages","Rabies","A.4.13",0.0338735155149503,0.0263548012384514,0.0433802389678158,"3",0.0000058203084670223,0.00000357371075100982,0.00000000159458916886,0.0000114971694036482
"West Sussex","Female","Chronic Respiratory Diseases",2017,"All Ages","Pneumoconiosis","B.3.2",0.0331985308143643,0.0229285911562073,0.0534825200229828,"3",0.0000300576863950615,0.00000665769131055574,0.000049556847109,0.00000723580888921603
"West Sussex","Female","Neglected Tropical Diseases And Malaria",2017,"All Ages","Rabies","A.4.13",0.0331609146261111,0.0256365886707472,0.0427130710674419,"3",0.0000112520407828078,0.00000664759224413788,0.00000000281370020719,0.0000243993209020601
"West Sussex","Female","Neonatal Disorders",2017,"All Ages","Hemolytic Disease And Other Neonatal Jaundice","A.6.2.4",0.0320842831964916,0.0211635414042816,0.0481504664066153,"4",0.000113356699209704,0.00000644324993410891,0.000170192456729,0.0000481146788144139
"West Sussex","Female","Respiratory Infections And Tuberculosis",2017,"All Ages","Otitis Media","A.2.4",0.029245737648004,0.0226984949536216,0.0376857625462615,"3",0.000589562156331648,0.00000586081179100736,0.00108227257428,0.0000130649095350597
"West Sussex","Male","Communicable, Maternal, Neonatal, And Nutritional Diseases",2017,"All Ages","Neglected Tropical Diseases And Malaria","A.4",0.0258835003396545,0.0142546604097506,0.0357419417695136,"2",0.000578579978483117,0.00000576666045086413,0.0012794893322,0.0000122021794829835
"West Sussex","Female","Enteric Infections",2017,"All Ages","Other Intestinal Infectious Diseases","A.3.5",0.0257849373626416,0.00601405757553906,0.0516949470310546,"3",0.00000366125144884614,0.00000517089518343175,0.00000000489043292715,0.00000792474512805743
"West Sussex","Female","Pneumoconiosis",2017,"All Ages","Asbestosis","B.3.2.2",0.0252185653917274,0.0165789766910292,0.0347948376176564,"4",0.0000102674589769496,0.0000050558796253878,0.0000142811586645,0.00000557036743538091
"West Sussex","Both","Pneumoconiosis",2017,"All Ages","Other Pneumoconiosis","B.3.2.4",0.0233222447139583,0.00829541234128829,0.108396334455661,"4",0.0000262211860554844,0.00000246054992831362,0.0000509336946484,0.00000215179422187152
"West Sussex","Male","Neonatal Disorders",2017,"All Ages","Hemolytic Disease And Other Neonatal Jaundice","A.6.2.4",0.0221377823750602,0.0143666803139142,0.0331615547648536,"4",0.000103934540397277,0.00000493775698765623,0.000198354732708,0.0000284159143893509
"West Sussex","Female","Neglected Tropical Diseases And Malaria",2017,"All Ages","Other Neglected Tropical Diseases","A.4.20",0.0207229272130123,0.00451615323945332,0.0294080798766666,"3",0.00000733243955352465,0.00000415417518371815,0.000000000393771826545,0.000015900345730139
"West Sussex","Male","Tuberculosis",2017,"All Ages","Extensively Drug-resistant Tuberculosis","A.2.1.4",0.0203788830897489,0.000895967795967937,0.0926963772659698,"4",0.00000288397392853542,0.00000454001398544685,0.000000106887132939,0.00000512792459861206
"West Sussex","Both","Acute Hepatitis",2017,"All Ages","Acute Hepatitis C","A.5.8.3",0.0199024704235521,0.00891650620891624,0.0407893606055864,"4",0.00000276652046391938,0.00000209903501178875,0.00000210223919964,0.00000341250000267272
"West Sussex","Male","Pneumoconiosis",2017,"All Ages","Other Pneumoconiosis","B.3.2.4",0.0198242667409204,0.00605442869907172,0.0991591520600882,"4",0.0000407848274207737,0.00000441263740443918,0.0000870528309899,0.00000335936831587542
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Late Maternal Deaths","A.6.1.8",0.0188849626989011,0.00481782526386171,0.0727843967634154,"4",0.00000828817578610044,0.00000378409789259151,NA,0.0000179012947752838
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Late Maternal Deaths","A.6.1.8",0.0188849626989011,0.00481782526386171,0.0727843967634154,"4",0.00000419351627584699,0.00000199258699525633,NA,0.00000825677093692711
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Ectopic Pregnancy","A.6.1.6",0.0186694659741543,0.0028963132005348,0.0652408263235174,"4",0.00000846317693336959,0.00000373574234012126,0.000000750497993305,0.0000174252829897186
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Ectopic Pregnancy","A.6.1.6",0.0186694659741543,0.0028963132005348,0.0652408263235174,"4",0.00000428481976444731,0.0000019680859438957,0.000000414561486101,0.0000080425982265918
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Maternal Hemorrhage","A.6.1.1",0.0173313881974903,0.00210631469816348,0.065792687852686,"4",0.000033362379149536,0.00000346518452489857,0.0000480985731522,0.0000160507256024408
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Maternal Hemorrhage","A.6.1.1",0.0173313881974903,0.00210631469816348,0.065792687852686,"4",0.0000168933916163576,0.00000182663669475786,0.0000265689013684,0.00000741586237602625
"West Sussex","Female","Tuberculosis",2017,"All Ages","Extensively Drug-resistant Tuberculosis","A.2.1.4",0.0172564387152403,0.000735520781507067,0.0800256971130937,"4",0.00000215388085937419,0.00000345107210740382,0.0000000993061437257,0.00000453714223580812
"West Sussex","Male","Enteric Infections",2017,"All Ages","Other Intestinal Infectious Diseases","A.3.5",0.017100438950485,0.00649545188005594,0.0328478880569146,"3",0.0000033247855999871,0.00000381037733030976,0.00000000432930712065,0.00000601500678397116
"West Sussex","Both","Neglected Tropical Diseases And Malaria",2017,"All Ages","Cystic Echinococcosis","A.4.7",0.0142207966905435,0.00691308800377632,0.0224133646878209,"3",0.00000107216291373286,0.000001500249468858,0,0.00000211538015672989
"West Sussex","Female","Maternal Disorders",2017,"All Ages","Maternal Obstructed Labor And Uterine Rupture","A.6.1.4",0.0137396259525143,0.00518486241509594,0.0307083295296473,"4",0.0000520101381987922,0.00000275197784947115,0.0000863661478997,0.0000119229905264741
"West Sussex","Both","Maternal Disorders",2017,"All Ages","Maternal Obstructed Labor And Uterine Rupture","A.6.1.4",0.0137396259525143,0.00518486241509594,0.0307083295296473,"4",0.0000263295275796311,0.00000144863258802687,0.0000477109966976,0.0000054973137718941
"West Sussex","Male","Neglected Tropical Diseases And Malaria",2017,"All Ages","Other Neglected Tropical Diseases","A.4.20",0.0132928790400958,0.00421507704987051,0.0182244739774192,"3",0.00000412509693945053,0.00000296162846357723,0.0000000000161029879964,0.00000747711230555804
"West Sussex","Both","Hemoglobinopathies And Hemolytic Anemias",2017,"All Ages","Thalassemias","B.12.4.1",0.0131236583356249,0.00975480698416491,0.0179870059915577,"4",0.00000400860680299997,0.00000138488389857107,0.00000022534813436,0.00000768915253731411
"West Sussex","Both","Other Infectious Diseases",2017,"All Ages","Measles","A.5.6",0.0126324215505211,0.00240917070453995,0.0186768700409708,"3",0.00000362808438323343,0.00000133291910035017,0.00000000722159180986,0.00000716449894271745
"West Sussex","Female","Other Infectious Diseases",2017,"All Ages","Measles","A.5.6",0.011308178744933,0.000981343456162777,0.0173207426351869,"3",0.00000643941901767837,0.00000226795136628659,0.00000000637457016011,0.0000139712288900868
"West Sussex","Male","Acute Hepatitis",2017,"All Ages","Acute Hepatitis C","A.5.8.3",0.0111117507690288,0.00457976563197706,0.0235318507078731,"4",0.00000315636806075583,0.00000247343006359796,0.00000225861722161,0.00000388241738209116
"West Sussex","Both","Other Infectious Diseases",2017,"All Ages","Whooping Cough","A.5.4",0.011110606192719,0.00192970635954768,0.0514839471229675,"3",0.0000179967082974138,0.00000117236828047587,0.000028841160632,0.00000733455007606119
