"location","sex","age","cause","metric","year","cause_outline","cause_id","parent_id","level","Parent_cause","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Male","All Ages","Aortic aneurysm","Number",2010,"B.2.8","501","491","3","Cardiovascular diseases",1089.46780091493,83.0396127560971,NA,NA,NA,1089.46780091493
"West Sussex","Male","All Ages","Peripheral artery disease","Number",2010,"B.2.9","502","491","3","Cardiovascular diseases",190.074084974132,11.2736330057164,1074.85943213,13535.2300719,58.4837879351,131.590297039037
"West Sussex","Male","All Ages","Chronic obstructive pulmonary disease","Number",2010,"B.3.1","509","508","3","Chronic respiratory diseases",5054.59252651667,245.004927916829,1835.55373808,36178.7157686,2055.4084287,2999.18409781197
"West Sussex","Male","All Ages","Pneumoconiosis","Number",2010,"B.3.2","510","508","3","Chronic respiratory diseases",24.4528793644593,1.30750544791585,6.59154371573,63.2063564327,9.56757115083,14.8853082136267
"West Sussex","Male","All Ages","Asthma","Number",2010,"B.3.3","515","508","3","Chronic respiratory diseases",1350.343739954,4.78717180536115,1615.02997925,32355.0023416,1258.25081787,92.0929220836163
"West Sussex","Male","All Ages","Interstitial lung disease and pulmonary
sarcoidosis","Number",2010,"B.3.4","516","508","3","Chronic respiratory diseases",638.827276738931,39.0009242281395,70.0631233235,789.176794471,82.6509799345,556.176296804477
"West Sussex","Male","All Ages","Other chronic respiratory diseases","Number",2010,"B.3.5","520","508","3","Chronic respiratory diseases",121.099604088275,1.80885783370057,NA,NA,83.3325352435,37.767068844813
"West Sussex","Male","All Ages","Cirrhosis and other chronic liver
diseases","Number",2010,"B.4.1","521","526","3","Digestive diseases",1646.12815987547,58.8858493656606,185.309502923,68486.9678729,116.198586,1529.92957387498
"West Sussex","Male","All Ages","Other digestive diseases","Number",2010,"B.4.10","541","526","3","Digestive diseases",336.144098239719,20.7847679080558,NA,NA,61.4229802599,274.721117979813
"West Sussex","Male","All Ages","Upper digestive system diseases","Number",2010,"B.4.2","992","526","3","Digestive diseases",967.949630211293,23.8057287834067,23451.1116055,52395.3295292,619.445169798,348.504460412956
"West Sussex","Male","All Ages","Appendicitis","Number",2010,"B.4.3","529","526","3","Digestive diseases",26.4064003190687,1.31530209881577,329.410935946,12.6055570569,4.08757794953,22.3188223695357
"West Sussex","Male","All Ages","Paralytic ileus and intestinal
obstruction","Number",2010,"B.4.4","530","526","3","Digestive diseases",213.992970342219,16.9628618913414,189.621731312,6.67220768496,2.13774261723,211.85522772499
"West Sussex","Male","All Ages","Inguinal, femoral, and abdominal hernia","Number",2010,"B.4.5","531","526","3","Digestive diseases",312.849090345847,6.2147045375606,9457.3100789,2526.67761838,239.4013858,73.4477045454425
"West Sussex","Male","All Ages","Inflammatory bowel disease","Number",2010,"B.4.6","532","526","3","Digestive diseases",478.795042087992,7.7083063812612,171.685469829,2498.8379633,366.265841731,112.529200357398
"West Sussex","Male","All Ages","Vascular intestinal disorders","Number",2010,"B.4.7","533","526","3","Digestive diseases",189.665669437123,13.2802249546557,66.594913841,11.9806240162,3.58765800698,186.078011430145
"West Sussex","Male","All Ages","Gallbladder and biliary diseases","Number",2010,"B.4.8","534","526","3","Digestive diseases",135.411829992844,11.248548096796,316.807767006,1667.46345648,1.37948176653,134.032348226312
"West Sussex","Male","All Ages","Pancreatitis","Number",2010,"B.4.9","535","526","3","Digestive diseases",210.32122036373,7.47399739913755,166.717159436,935.279406572,54.2397459903,156.081474373441
"West Sussex","Male","All Ages","Alzheimer's disease and other dementias","Number",2010,"B.5.1","543","542","3","Neurological disorders",3235.65317019729,292.906495191115,755.545593528,4505.75501445,678.355642272,2557.2975279256
"West Sussex","Male","All Ages","Parkinson's disease","Number",2010,"B.5.2","544","542","3","Neurological disorders",854.196750367821,63.2887275488234,136.431701582,1027.15487466,146.1792373,708.017513067477
"West Sussex","Male","All Ages","Epilepsy","Number",2010,"B.5.3","545","542","3","Neurological disorders",571.961380050076,6.59501412113205,147.62859404,1484.06605663,340.137316881,231.824063168833
"West Sussex","Male","All Ages","Multiple sclerosis","Number",2010,"B.5.4","546","542","3","Neurological disorders",239.769774506716,5.82931782869018,8.68179498551,331.186258483,84.5527712223,155.217003284405
"West Sussex","Male","All Ages","Motor neuron disease","Number",2010,"B.5.5","554","542","3","Neurological disorders",366.995593958648,18.0490946891483,19.3211176517,60.4232345164,12.8505722811,354.145021677499
"West Sussex","Male","All Ages","Headache disorders","Number",2010,"B.5.6","972","542","3","Neurological disorders",2348.56526539096,NA,55291.4101641,167509.570341,2348.56526539,NA
"West Sussex","Male","All Ages","Other neurological disorders","Number",2010,"B.5.7","557","542","3","Neurological disorders",343.769062649547,10.80468518433,0,1.87983409343,69.5628684427,274.206194206849
"West Sussex","Male","All Ages","Schizophrenia","Number",2010,"B.6.1","559","558","3","Mental disorders",726.445597117765,NA,45.8848509703,1146.87933483,726.445597118,NA
"West Sussex","Male","All Ages","Other mental disorders","Number",2010,"B.6.10","585","558","3","Mental disorders",807.54836719564,NA,0,10965.0767654,807.548367196,NA
"West Sussex","Male","All Ages","Depressive disorders","Number",2010,"B.6.2","567","558","3","Mental disorders",2253.84816784142,NA,13678.9345032,13577.2724186,2253.84816784,NA
"West Sussex","Male","All Ages","Bipolar disorder","Number",2010,"B.6.3","570","558","3","Mental disorders",719.976890528332,NA,245.302559557,3545.79992893,719.976890528,NA
"West Sussex","Male","All Ages","Anxiety disorders","Number",2010,"B.6.4","571","558","3","Mental disorders",1187.48930882765,NA,2113.85571462,12488.1534197,1187.48930883,NA
"West Sussex","Male","All Ages","Eating disorders","Number",2010,"B.6.5","572","558","3","Mental disorders",167.412823642381,0.000147588847948949,403.895191343,789.505387056,167.405094136,0.0077295064158045
"West Sussex","Male","All Ages","Autism spectrum disorders","Number",2010,"B.6.6","575","558","3","Mental disorders",565.240225171577,NA,51.8604893063,3772.08943607,565.240225172,NA
"West Sussex","Male","All Ages","Attention-deficit/hyperactivity disorder
","Number",2010,"B.6.7","578","558","3","Mental disorders",50.7589357567514,NA,199.624390673,4190.69504386,50.7589357568,NA
"West Sussex","Male","All Ages","Conduct disorder","Number",2010,"B.6.8","579","558","3","Mental disorders",339.750525283112,NA,839.614668688,2799.2025924,339.750525283,NA
"West Sussex","Male","All Ages","Idiopathic developmental intellectual
disability","Number",2010,"B.6.9","582","558","3","Mental disorders",48.8902459463847,NA,NA,1115.58907619,48.8902459464,NA
"West Sussex","Male","All Ages","Alcohol use disorders","Number",2010,"B.7.1","560","973","3","Substance use disorders",1375.11896849374,14.8684824040639,2797.53701038,8116.28895665,810.639507724,564.479460769488
"West Sussex","Male","All Ages","Drug use disorders","Number",2010,"B.7.2","561","973","3","Substance use disorders",2239.41356064426,13.8892227844855,594.184338182,7333.68339538,1571.06608624,668.3474744054
"West Sussex","Male","All Ages","Diabetes mellitus","Number",2010,"B.8.1","587","974","3","Diabetes and kidney diseases",2357.70421896988,32.8685400635632,1375.78759692,29154.8333818,1881.4297602,476.274458766267
"West Sussex","Male","All Ages","Chronic kidney disease","Number",2010,"B.8.2","589","974","3","Diabetes and kidney diseases",793.677437818813,37.7629647651727,1310.75672934,28177.3491842,360.275760575,433.401677244164
"West Sussex","Male","All Ages","Acute glomerulonephritis","Number",2010,"B.8.3","588","974","3","Diabetes and kidney diseases",1.29708186068366,0.0991419958023646,18.286959032,1.23579248972,0.0625197096074,1.23456215107623
"West Sussex","Male","All Ages","Dermatitis","Number",2010,"B.9.1","654","653","3","Skin and subcutaneous diseases",970.793480842102,NA,16840.5652736,24256.8065635,970.793480842,NA
"West Sussex","Male","All Ages","Urticaria","Number",2010,"B.9.10","664","653","3","Skin and subcutaneous diseases",109.681450996472,NA,3245.37581681,1845.65605381,109.681450996,NA
"West Sussex","Male","All Ages","Decubitus ulcer","Number",2010,"B.9.11","665","653","3","Skin and subcutaneous diseases",36.6755350160004,1.20528833969216,520.309396347,143.538955103,22.9384045823,13.7371304336933
"West Sussex","Male","All Ages","Other skin and subcutaneous diseases","Number",2010,"B.9.12","668","653","3","Skin and subcutaneous diseases",262.587810079343,0.398649436896299,49631.6447445,47657.2876627,257.424079781,5.16373029819748
"West Sussex","Male","All Ages","Psoriasis","Number",2010,"B.9.2","655","653","3","Skin and subcutaneous diseases",686.18393636337,NA,698.716191842,8031.30724389,686.183936363,NA
"West Sussex","Male","All Ages","Bacterial skin diseases","Number",2010,"B.9.3","980","653","3","Skin and subcutaneous diseases",145.680086903259,8.63361384809307,29499.6812413,1115.80579251,27.8103527353,117.869734167991
"West Sussex","Male","All Ages","Scabies","Number",2010,"B.9.4","658","653","3","Skin and subcutaneous diseases",10.6281067238499,NA,1247.38844336,412.92021109,10.6281067238,NA
"West Sussex","Male","All Ages","Fungal skin diseases","Number",2010,"B.9.5","659","653","3","Skin and subcutaneous diseases",250.642851536425,NA,136202.290182,45637.7812868,250.642851536,NA
"West Sussex","Male","All Ages","Viral skin diseases","Number",2010,"B.9.6","660","653","3","Skin and subcutaneous diseases",141.908556428055,NA,3274.76574211,4610.11458765,141.908556428,NA
"West Sussex","Male","All Ages","Acne vulgaris","Number",2010,"B.9.7","661","653","3","Skin and subcutaneous diseases",218.651228015573,NA,4938.61850863,10211.236416,218.651228016,NA
"West Sussex","Male","All Ages","Alopecia areata","Number",2010,"B.9.8","662","653","3","Skin and subcutaneous diseases",30.8994499733156,NA,1641.61472046,940.434487889,30.8994499733,NA
"West Sussex","Male","All Ages","Pruritus","Number",2010,"B.9.9","663","653","3","Skin and subcutaneous diseases",30.7584924095141,NA,2301.45704672,2928.77826615,30.7584924095,NA
"West Sussex","Male","All Ages","Road injuries","Number",2010,"C.1.1","689","688","3","Transport injuries",1724.03757524335,26.7780243340595,2714.17859395,11733.3397846,625.422141503,1098.61543374063
"West Sussex","Male","All Ages","Other transport injuries","Number",2010,"C.1.2","695","688","3","Transport injuries",179.159471361559,2.22591738218563,237.769415534,1676.48607757,87.2826091392,91.8768622223516
"West Sussex","Male","All Ages","Falls","Number",2010,"C.2.1","697","696","3","Unintentional injuries",2554.10463998767,37.5703280707966,15911.8166408,48722.0202955,2017.43401434,536.670625643871
"West Sussex","Male","All Ages","Exposure to forces of nature","Number",2010,"C.2.10","729","696","3","Unintentional injuries",0.327349056218153,0,0,11.1816457423,0.327349056218,0
"West Sussex","Male","All Ages","Other unintentional injuries","Number",2010,"C.2.11","716","696","3","Unintentional injuries",841.039510974311,0.746251660850477,7574.6108627,28405.7298763,813.124254117,27.9152568570761
"West Sussex","Male","All Ages","Drowning","Number",2010,"C.2.2","698","696","3","Unintentional injuries",108.754766993364,2.58954827633205,6.79341318788,51.539336914,2.782428052,105.97233894136
"West Sussex","Male","All Ages","Fire, heat, and hot substances","Number",2010,"C.2.3","699","696","3","Unintentional injuries",196.908951778707,3.33885554404637,441.206380909,5584.81764084,129.702037751,67.2069140273413
"West Sussex","Male","All Ages","Poisonings","Number",2010,"C.2.4","700","696","3","Unintentional injuries",90.0955718541265,0.828640967833576,346.575368702,559.171873117,56.9701260861,33.1254457680066
"West Sussex","Male","All Ages","Exposure to mechanical forces","Number",2010,"C.2.5","704","696","3","Unintentional injuries",587.675866868816,2.64848959150132,5822.64584107,22657.2591106,510.932224109,76.7436427600367
"West Sussex","Male","All Ages","Adverse effects of medical treatment","Number",2010,"C.2.6","708","696","3","Unintentional injuries",116.839777244634,6.2930940254856,832.237634487,63.694423672,8.49514883548,108.344628409153
"West Sussex","Male","All Ages","Animal contact","Number",2010,"C.2.7","709","696","3","Unintentional injuries",36.0951767085222,0.406657995756385,857.878623348,985.868799658,23.3420754115,12.7531012969848
"West Sussex","Male","All Ages","Foreign body","Number",2010,"C.2.8","712","696","3","Unintentional injuries",192.15994148468,4.88326794585138,1371.01307396,1211.62859197,49.7246184506,142.435323034103
"West Sussex","Male","All Ages","Environmental heat and cold exposure","Number",2010,"C.2.9","842","696","3","Unintentional injuries",67.0403806209732,1.70768753563576,200.251895398,979.082297268,35.9780961777,31.0622844433094
"West Sussex","Male","All Ages","Self-harm","Number",2010,"C.3.1","718","717","3","Self-harm and interpersonal violence",1948.46623553459,47.4962285856123,280.65265987,1048.6997583,42.7088272,1905.75740833455
"West Sussex","Male","All Ages","Interpersonal violence","Number",2010,"C.3.2","724","717","3","Self-harm and interpersonal violence",231.701514982172,1.90669575490308,858.589371393,6330.396458,143.770716701,87.9307982809748
"West Sussex","Male","All Ages","Conflict and terrorism","Number",2010,"C.3.3","945","717","3","Self-harm and interpersonal violence",53.7809509331969,0.905364201103188,148.826705695,188.304271702,8.12952461763,45.6514263155628
"West Sussex","Male","All Ages","Executions and police conflict","Number",2010,"C.3.4","854","717","3","Self-harm and interpersonal violence",2.46963917290903,0.0388665981978103,6.54168855369,19.7123885031,0.61837960609,1.85125956681931
"West Sussex","Male","All Ages","HIV/AIDS","Number",2011,"A.1.1","298","955","3","HIV/AIDS and sexually transmitted infections",106.925433535693,1.80154174510557,40.8901320234,455.429613066,34.5362618611,72.3891716745713
"West Sussex","Male","All Ages","Sexually transmitted infections
excluding HIV","Number",2011,"A.1.2","393","955","3","HIV/AIDS and sexually transmitted infections",48.0470522004315,0.126877509326332,35320.2912775,38549.3177814,38.7027391284,9.34431307207797
"West Sussex","Male","All Ages","Tuberculosis","Number",2011,"A.2.1","297","956","3","Respiratory infections and tuberculosis",48.4626807318295,2.47054439532081,38.7940199945,36350.1522147,6.06489251865,42.3977882131793
"West Sussex","Male","All Ages","Lower respiratory infections","Number",2011,"A.2.2","322","956","3","Respiratory infections and tuberculosis",2361.56271159212,222.436542448079,8430.15271519,181.131159803,10.7289248617,2350.83378673044
"West Sussex","Male","All Ages","Upper respiratory infections","Number",2011,"A.2.3","328","956","3","Respiratory infections and tuberculosis",416.789504490549,0.236201650383257,1197957.37561,16501.5376455,408.079298329,8.71020616133026
"West Sussex","Male","All Ages","Otitis media","Number",2011,"A.2.4","329","956","3","Respiratory infections and tuberculosis",74.4168286502448,0.0292796594451831,17315.1625982,3814.71008102,73.5253807705,0.891447879791815
"West Sussex","Male","All Ages","Diarrheal diseases","Number",2011,"A.3.1","302","957","3","Enteric infections",299.125930143521,8.27587717537924,124214.82176,1897.28288617,207.565306575,91.5606235689501
"West Sussex","Male","All Ages","Typhoid and paratyphoid","Number",2011,"A.3.2","958","957","3","Enteric infections",0.0348559858453416,0.000918107550614506,1.20393109774,0,0.00411544827905,0.0307405375662893
"West Sussex","Male","All Ages","Invasive Non-typhoidal Salmonella (iNTS)
","Number",2011,"A.3.3","959","957","3","Enteric infections",7.92267200379569,0.280126796606187,3.25655636224,0.124631816875,0.0165680685405,7.90610393525519
"West Sussex","Male","All Ages","Other intestinal infectious diseases","Number",2011,"A.3.5","321","957","3","Enteric infections",0.400047378080564,0.0159067454468788,NA,NA,0.000249650795571,0.399797727284993
"West Sussex","Male","All Ages","Malaria","Number",2011,"A.4.1","345","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Trachoma","Number",2011,"A.4.10","356","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Male","All Ages","Dengue","Number",2011,"A.4.11","357","344","3","Neglected tropical diseases and malaria",0.0217296961018056,0.00072344775302674,0,0,0,0.0217296961018056
"West Sussex","Male","All Ages","Yellow fever","Number",2011,"A.4.12","358","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Rabies","Number",2011,"A.4.13","359","344","3","Neglected tropical diseases and malaria",0.0488090267898209,0.000947884728775575,0.00092325222091,0.0000355097008042,0.00000473961689423,0.0488042871729267
"West Sussex","Male","All Ages","Intestinal nematode infections","Number",2011,"A.4.14","360","344","3","Neglected tropical diseases and malaria",0.0179298897280282,0.000633366330019868,NA,0,0,0.0179298897280282
"West Sussex","Male","All Ages","Food-borne trematodiases","Number",2011,"A.4.15","364","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Male","All Ages","Leprosy","Number",2011,"A.4.16","405","344","3","Neglected tropical diseases and malaria",0.000153687684314989,NA,0,0.002293622768,0.000153687684315,NA
"West Sussex","Male","All Ages","Ebola","Number",2011,"A.4.17","843","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Zika virus","Number",2011,"A.4.18","935","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Guinea worm disease","Number",2011,"A.4.19","936","344","3","Neglected tropical diseases and malaria",0,NA,0,0,0,NA
"West Sussex","Male","All Ages","Chagas disease","Number",2011,"A.4.2","346","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Other neglected tropical diseases","Number",2011,"A.4.20","365","344","3","Neglected tropical diseases and malaria",0.572757393792968,0.0136668492474388,NA,0,0.00000075590264015,0.572756637890327
"West Sussex","Male","All Ages","Leishmaniasis","Number",2011,"A.4.3","347","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","African trypanosomiasis","Number",2011,"A.4.4","350","344","3","Neglected tropical diseases and malaria",0,0,0,0,0,0
"West Sussex","Male","All Ages","Schistosomiasis","Number",2011,"A.4.5","351","344","3","Neglected tropical diseases and malaria",0,0,NA,0,0,0
"West Sussex","Male","All Ages","Cysticercosis","Number",2011,"A.4.6","352","344","3","Neglected tropical diseases and malaria",85.5694144832692,0.00297527094188914,NA,393.259813859,85.4819945908,0.087419892453076
"West Sussex","Male","All Ages","Cystic echinococcosis","Number",2011,"A.4.7","353","344","3","Neglected tropical diseases and malaria",0.154970478524553,0.00727502434078322,0,0,0,0.154970478524553
"West Sussex","Male","All Ages","Lymphatic filariasis","Number",2011,"A.4.8","354","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Male","All Ages","Onchocerciasis","Number",2011,"A.4.9","355","344","3","Neglected tropical diseases and malaria",0,NA,NA,0,0,NA
"West Sussex","Male","All Ages","Meningitis","Number",2011,"A.5.1","332","961","3","Other infectious diseases",94.652642385841,1.94190582456409,87.6249098236,184.546859402,16.3555163298,78.2971260559932
"West Sussex","Male","All Ages","Encephalitis","Number",2011,"A.5.2","337","961","3","Other infectious diseases",38.7968973245178,1.35577166896915,35.8308621029,72.6442544021,5.56808199197,33.2288153325451
"West Sussex","Male","All Ages","Diphtheria","Number",2011,"A.5.3","338","961","3","Other infectious diseases",0.0165358640578338,0.000290228906187251,0.00163325822284,0.000122797317449,0.00000925967351556,0.0165266043843182
"West Sussex","Male","All Ages","Whooping cough","Number",2011,"A.5.4","339","961","3","Other infectious diseases",2.18621189047727,0.00656949611835608,238.379622019,32.6547427423,1.63744194727,0.548769943211305
"West Sussex","Male","All Ages","Tetanus","Number",2011,"A.5.5","340","961","3","Other infectious diseases",0.0139619217011537,0.000534659299853138,0.00100383878085,0.000188452740443,0.00000903205943773,0.013952889641716
"West Sussex","Male","All Ages","Measles","Number",2011,"A.5.6","341","961","3","Other infectious diseases",0.126561472984347,0.00165117187882057,2.44080506738,0.066871371709,0.00616061771131,0.12040085527304
"West Sussex","Male","All Ages","Varicella and herpes zoster","Number",2011,"A.5.7","342","961","3","Other infectious diseases",27.7899501785489,0.655761874653717,3967.89473724,361.052692879,17.2928370498,10.4971131286992
"West Sussex","Male","All Ages","Acute hepatitis","Number",2011,"A.5.8","400","961","3","Other infectious diseases",35.8555137544984,0.773060787191731,5484.56238658,472.881251416,12.1240200685,23.7314936860244
"West Sussex","Male","All Ages","Other unspecified infectious diseases","Number",2011,"A.5.9","408","961","3","Other infectious diseases",106.674254294335,3.14751897163,0,867.189739342,23.3866943557,83.2875599386576
"West Sussex","Male","All Ages","Maternal disorders","Number",2011,"A.6.1","366","962","3","Maternal and neonatal disorders",0,NA,0,0,0,NA
"West Sussex","Male","All Ages","Neonatal disorders","Number",2011,"A.6.2","380","962","3","Maternal and neonatal disorders",2081.10037374771,9.45173308062992,551.391909306,6457.59148168,1251.3508243,829.749549452652
"West Sussex","Male","All Ages","Protein-energy malnutrition","Number",2011,"A.7.1","387","386","3","Nutritional deficiencies",8.30108988911277,0.561267940794925,2958.56709007,2922.77162436,0.0343378145795,8.26675207453326
"West Sussex","Male","All Ages","Iodine deficiency","Number",2011,"A.7.2","388","386","3","Nutritional deficiencies",35.1450950051737,NA,55.3319777513,3319.15987015,35.1450950052,NA
"West Sussex","Male","All Ages","Vitamin A deficiency","Number",2011,"A.7.3","389","386","3","Nutritional deficiencies",13.4046188640076,NA,8150.72401607,5178.45956098,13.404618864,NA
"West Sussex","Male","All Ages","Dietary iron deficiency","Number",2011,"A.7.4","390","386","3","Nutritional deficiencies",222.282678426571,NA,NA,17912.0415522,222.282678427,NA
"West Sussex","Male","All Ages","Other nutritional deficiencies","Number",2011,"A.7.5","391","386","3","Nutritional deficiencies",2.0900112062058,0.132431965435837,NA,NA,0.000906057413617,2.08910514879218
"West Sussex","Male","All Ages","Lip and oral cavity cancer","Number",2011,"B.1.1","444","410","3","Neoplasms",252.688176242804,11.4555490567174,36.1165413507,170.541633264,16.7396157347,235.948560508073
"West Sussex","Male","All Ages","Larynx cancer","Number",2011,"B.1.10","423","410","3","Neoplasms",138.486081509654,6.7407652828936,24.2822769075,163.198452176,15.1265933077,123.359488201921
"West Sussex","Male","All Ages","Tracheal, bronchus, and lung cancer","Number",2011,"B.1.11","426","410","3","Neoplasms",4439.16179087906,254.055403336309,325.612362377,632.622036905,85.3021576844,4353.85963319461
"West Sussex","Male","All Ages","Malignant skin melanoma","Number",2011,"B.1.12","459","410","3","Neoplasms",512.548214792836,20.5274934586048,151.212192681,1201.91624697,71.5992494906,440.948965302285
"West Sussex","Male","All Ages","Non-melanoma skin cancer","Number",2011,"B.1.13","462","410","3","Neoplasms",184.844939144094,12.9306960153083,1556.48817985,371.377801048,12.2691845673,172.575754576753
"West Sussex","Male","All Ages","Breast cancer","Number",2011,"B.1.14","429","410","3","Neoplasms",60.5228461290728,3.45114151255527,7.77937435253,62.1150110844,6.00003291157,54.5228132175036
"West Sussex","Male","All Ages","Cervical cancer","Number",2011,"B.1.15","432","410","3","Neoplasms",0,NA,NA,NA,NA,NA
"West Sussex","Male","All Ages","Uterine cancer","Number",2011,"B.1.16","435","410","3","Neoplasms",0,NA,NA,NA,NA,NA
"West Sussex","Male","All Ages","Ovarian cancer","Number",2011,"B.1.17","465","410","3","Neoplasms",0,NA,NA,NA,NA,NA
"West Sussex","Male","All Ages","Prostate cancer","Number",2011,"B.1.18","438","410","3","Neoplasms",2874.9236798874,201.93041270562,739.238567693,5659.28722505,483.246301989,2391.67737789807
"West Sussex","Male","All Ages","Testicular cancer","Number",2011,"B.1.19","468","410","3","Neoplasms",41.2333939997716,0.778287014828954,26.3971986428,237.591764258,14.0360712073,27.1973227925116
"West Sussex","Male","All Ages","Nasopharynx cancer","Number",2011,"B.1.2","447","410","3","Neoplasms",140.378143799708,7.86838316193167,7.83681599416,30.2052621873,3.57215832245,136.805985477255
"West Sussex","Male","All Ages","Kidney cancer","Number",2011,"B.1.20","471","410","3","Neoplasms",734.80879311436,39.6200742897562,84.5893811922,387.286775398,27.5192731693,707.289519945098
"West Sussex","Male","All Ages","Bladder cancer","Number",2011,"B.1.21","474","410","3","Neoplasms",830.846729028877,58.7623337710735,125.082892037,625.018825965,59.4245226771,771.422206351755
"West Sussex","Male","All Ages","Brain and nervous system cancer","Number",2011,"B.1.22","477","410","3","Neoplasms",918.586201984861,34.2780972469569,67.387524496,273.90271121,27.2225690606,891.363632924247
"West Sussex","Male","All Ages","Thyroid cancer","Number",2011,"B.1.23","480","410","3","Neoplasms",49.9024167498022,2.37741643857199,13.5576614846,111.698884885,7.28469305146,42.6177236983404
"West Sussex","Male","All Ages","Mesothelioma","Number",2011,"B.1.24","483","410","3","Neoplasms",500.570449028355,29.5063487819769,35.7811647056,89.1476429414,15.4093970422,485.161051986157
"West Sussex","Male","All Ages","Hodgkin lymphoma","Number",2011,"B.1.25","484","410","3","Neoplasms",90.551257625489,2.908350559217,24.3948325469,197.132706783,13.633876411,76.9173812144941
"West Sussex","Male","All Ages","Non-Hodgkin lymphoma","Number",2011,"B.1.26","485","410","3","Neoplasms",828.500664103388,44.0187250066232,134.498043194,771.164863242,56.959319065,771.54134503835
"West Sussex","Male","All Ages","Multiple myeloma","Number",2011,"B.1.27","486","410","3","Neoplasms",445.336335474852,25.5266863581573,48.8907405975,204.82525437,37.181299998,408.155035476837
"West Sussex","Male","All Ages","Leukemia","Number",2011,"B.1.28","487","410","3","Neoplasms",1051.45324894919,56.5889477832809,122.06070161,509.691863743,68.5961103239,982.857138625261
"West Sussex","Male","All Ages","Other malignant neoplasms","Number",2011,"B.1.29","489","410","3","Neoplasms",781.129415517241,25.3574193798236,86.5142893547,3606.4606146,241.255623728,539.873791789008
"West Sussex","Male","All Ages","Other pharynx cancer","Number",2011,"B.1.3","450","410","3","Neoplasms",143.899864092117,5.7081856973786,21.8649048354,96.0372906606,9.40135292302,134.498511169095
"West Sussex","Male","All Ages","Other neoplasms","Number",2011,"B.1.30","490","410","3","Neoplasms",263.796310220106,16.6107886620687,761.511520246,1213.09555093,19.0932760862,244.703034133859
"West Sussex","Male","All Ages","Esophageal cancer","Number",2011,"B.1.4","411","410","3","Neoplasms",1526.68094951557,82.9719881241222,85.6258102765,121.950849606,21.4059789607,1505.27497055489
"West Sussex","Male","All Ages","Stomach cancer","Number",2011,"B.1.5","414","410","3","Neoplasms",897.705829863149,57.1602729779809,102.609259138,284.938039061,31.447185293,866.258644570162
"West Sussex","Male","All Ages","Colon and rectum cancer","Number",2011,"B.1.6","441","410","3","Neoplasms",2429.91329823346,137.974521113208,370.435935289,2126.65943826,195.510634094,2234.4026641398
"West Sussex","Male","All Ages","Liver cancer","Number",2011,"B.1.7","417","410","3","Neoplasms",578.696597384716,31.5304172425717,40.6758046833,23.1809913657,10.5396366274,568.156960757337
"West Sussex","Male","All Ages","Gallbladder and biliary tract cancer","Number",2011,"B.1.8","453","410","3","Neoplasms",178.530241308818,11.3275765145127,16.3527676328,19.4071007055,3.99618811932,174.534053189494
"West Sussex","Male","All Ages","Pancreatic cancer","Number",2011,"B.1.9","456","410","3","Neoplasms",1315.85075569329,73.6120875626549,75.1121821332,59.1615538473,14.6906427716,1301.16011292171
"West Sussex","Male","All Ages","Blindness and vision impairment","Number",2011,"B.10.1","981","669","3","Sense organ diseases",1033.77131706176,NA,NA,31079.5475154,1033.77131706,NA
"West Sussex","Male","All Ages","Age-related and other hearing loss","Number",2011,"B.10.2","674","669","3","Sense organ diseases",2358.08905938181,NA,NA,83872.7010531,2358.08905938,NA
"West Sussex","Male","All Ages","Other sense organ diseases","Number",2011,"B.10.3","679","669","3","Sense organ diseases",157.631809472178,NA,0,6636.86165999,157.631809472,NA
"West Sussex","Male","All Ages","Rheumatoid arthritis","Number",2011,"B.11.1","627","626","3","Musculoskeletal disorders",245.429637097862,3.53503831476184,77.4320152047,1470.14448403,193.00572283,52.4239142681993
"West Sussex","Male","All Ages","Osteoarthritis","Number",2011,"B.11.2","628","626","3","Musculoskeletal disorders",754.025573103313,NA,1059.69032258,23864.5724866,754.025573103,NA
"West Sussex","Male","All Ages","Low back pain","Number",2011,"B.11.3","630","626","3","Musculoskeletal disorders",6286.84151102135,NA,22846.3547435,55563.4544548,6286.84151102,NA
"West Sussex","Male","All Ages","Neck pain","Number",2011,"B.11.4","631","626","3","Musculoskeletal disorders",2193.97900043766,NA,4701.09881025,22310.2727896,2193.97900044,NA
"West Sussex","Male","All Ages","Gout","Number",2011,"B.11.5","632","626","3","Musculoskeletal disorders",275.121831869835,NA,1194.98893505,8923.62341154,275.12183187,NA
