"Area","Sex","Year","Cause","Cause_outline","Cause_id","Level","Parent_cause","Parent_id","metric","DALYs (Disability-Adjusted Life Years)","Deaths","Incidence","Prevalence","YLDs (Years Lived with Disability)","YLLs (Years of Life Lost)"
"West Sussex","Male",2015,"Digestive diseases","B.4","526","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.0403815421887119,0.0423384904191375,0.0172151418386,0.311200464218,0.0283520335768,0.0504759782386434
"West Sussex","Male",2015,"Cirrhosis and other chronic liver
diseases","B.4.1","521","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.0151790125962265,0.015342751313048,0.0000975169647594,0.191666685378,0.00235053247706,0.0259631926428425
"West Sussex","Male",2015,"Other digestive diseases","B.4.10","541","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00292169815817447,0.00507148310233167,0,0,0.00124328313398,0.00433240005921975
"West Sussex","Male",2015,"Upper digestive system diseases","B.4.2","992","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00837179037186819,0.00547987571238308,0.011844140377,0.145209666481,0.0119898543477,0.00531897848764226
"West Sussex","Male",2015,"Appendicitis","B.4.3","529","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.000202565877573722,0.00027821383443365,0.000161721139468,0.0000340034494014,0.0000767229456342,0.000308292720472302
"West Sussex","Male",2015,"Paralytic ileus and intestinal
obstruction","B.4.4","530","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00188130731162362,0.00424529644630418,0.00010006064448,0.0000194490547126,0.0000434146103056,0.0034271265170216
"West Sussex","Male",2015,"Inguinal, femoral, and abdominal hernia","B.4.5","531","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00266159110611793,0.00156057187082365,0.00461471025302,0.0066756037904,0.00438983431584,0.00120767932140484
"West Sussex","Male",2015,"Inflammatory bowel disease","B.4.6","532","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00419416365764422,0.00186241967252962,0.000102271528345,0.00695322102188,0.00710165055685,0.00174418187428367
"West Sussex","Male",2015,"Vascular intestinal disorders","B.4.7","533","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00171970139305502,0.00336441647879919,0.0000367727141779,0.0000381029802785,0.0000776197577986,0.0031004336388741
"West Sussex","Male",2015,"Gallbladder and biliary diseases","B.4.8","534","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00136070314551724,0.00324106252941346,0.000167420932912,0.00479875544413,0.0000290167895208,0.00248060228389376
"West Sussex","Male",2015,"Pancreatitis","B.4.9","535","3","Digestive diseases","526","Proportion of total burden caused by this condition",0.00188900857091101,0.00189239945907092,0.0000905272844614,0.00260839544148,0.00105010464216,0.00259309069298869
"West Sussex","Male",2015,"Neurological disorders","B.5","542","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.0739158544658763,0.111592799359354,0.0280060334476,0.468115944523,0.0703969257485,0.0769097791724897
"West Sussex","Male",2015,"Alzheimer's disease and other dementias","B.5.1","543","3","Neurological disorders","542","Proportion of total burden caused by this condition",0.0321448569236472,0.0838977105848399,0.000400257472804,0.0131512522362,0.0137960608242,0.0475840592855853
"West Sussex","Male",2015,"Parkinson's disease","B.5.2","544","3","Neurological disorders","542","Proportion of total burden caused by this condition",0.00784273205265032,0.0164621503246668,0.0000718425237068,0.00297390235899,0.00294403206301,0.0119634841842342
"West Sussex","Male",2015,"Epilepsy","B.5.3","545","3","Neurological disorders","542","Proportion of total burden caused by this condition",0.00470620645455774,0.00156458187762121,0.0000724914338137,0.00380781458428,0.00606531499853,0.00357301430868247
"West Sussex","Male",2015,"Multiple sclerosis","B.5.4","546","3","Neurological disorders","542","Proportion of total burden caused by this condition",0.00217668099869206,0.00157802811512209,0.00000420694859114,0.000897676096526,0.00158948908556,0.0026737676319758
"West Sussex","Male",2015,"Motor neuron disease","B.5.5","554","3","Neurological disorders","542","Proportion of total burden caused by this condition",0.0034382814533996,0.00479876863048082,0.0000107751613733,0.000184368365526,0.00027273772791,0.00609918635843125
"West Sussex","Male",2015,"Headache disorders","B.5.6","972","3","Neurological disorders","542","Proportion of total burden caused by this condition",0.0202619941218277,0,0.0274464599073,0.455914144553,0.04436871129,0
"West Sussex","Male",2015,"Other neurological disorders","B.5.7","557","3","Neurological disorders","542","Proportion of total burden caused by this condition",0.00334510246110171,0.00329155982662273,0,0.00000520335137555,0.00136057975925,0.00501626740358066
"West Sussex","Male",2015,"Mental disorders","B.6","558","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.0594508407778564,0.0000000595132605015673,0.00867058482063,0.138656328278,0.130248055278,0.000000207039199548524
"West Sussex","Male",2015,"Schizophrenia","B.6.1","559","3","Mental disorders","558","Proportion of total burden caused by this condition",0.00650224571913742,0,0.0000234457236829,0.00321149091252,0.0143191146351,0
"West Sussex","Male",2015,"Other mental disorders","B.6.10","585","3","Mental disorders","558","Proportion of total burden caused by this condition",0.00703119907191982,0,0,0.0301153956823,0.0153945800127,0
"West Sussex","Male",2015,"Depressive disorders","B.6.2","567","3","Mental disorders","558","Proportion of total burden caused by this condition",0.0195022817419099,0,0.00676465899926,0.0370808070961,0.0427039865731,0
"West Sussex","Male",2015,"Bipolar disorder","B.6.3","570","3","Mental disorders","558","Proportion of total burden caused by this condition",0.00621753333278761,0,0.000117548525724,0.00963028126539,0.0136332368909,0
"West Sussex","Male",2015,"Anxiety disorders","B.6.4","571","3","Mental disorders","558","Proportion of total burden caused by this condition",0.0102445393585681,0,0.00103830586623,0.0338935195184,0.0224423309894,0
"West Sussex","Male",2015,"Eating disorders","B.6.5","572","3","Mental disorders","558","Proportion of total burden caused by this condition",0.00144783717814158,0.0000000595132605015673,0.000196367025238,0.00215015503836,0.00316274651594,0.000000207039199548524
"West Sussex","Male",2015,"Autism spectrum disorders","B.6.6","575","3","Mental disorders","558","Proportion of total burden caused by this condition",0.0048820572927115,0,0.0000237753160824,0.010275042175,0.0106756283643,0
"West Sussex","Male",2015,"Attention-deficit/hyperactivity disorder
","B.6.7","578","3","Mental disorders","558","Proportion of total burden caused by this condition",0.000438989744381562,0,0.00010545196602,0.0114092449546,0.000958836665883,0
"West Sussex","Male",2015,"Conduct disorder","B.6.8","579","3","Mental disorders","558","Proportion of total burden caused by this condition",0.00277431282876801,0,0.000401031398383,0.00720097199022,0.00606375927667,0
"West Sussex","Male",2015,"Idiopathic developmental intellectual
disability","B.6.9","582","3","Mental disorders","558","Proportion of total burden caused by this condition",0.00040984450953097,0,0,0.00296115270396,0.000893835354562,0
"West Sussex","Male",2015,"Substance use disorders","B.7","973","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.0331944533188552,0.00809844759412393,0.00165605867756,0.041049909505,0.0458764112126,0.0225878743518456
"West Sussex","Male",2015,"Alcohol use disorders","B.7.1","560","3","Substance use disorders","973","Proportion of total burden caused by this condition",0.0121640647366372,0.00381289760602742,0.00138647303321,0.0224234407816,0.0155772229424,0.00928128098480674
"West Sussex","Male",2015,"Drug use disorders","B.7.2","561","3","Substance use disorders","973","Proportion of total burden caused by this condition",0.021030388582218,0.00428554998809651,0.000269585644355,0.0195035140262,0.0302991882702,0.0133065933670389
"West Sussex","Male",2015,"Diabetes and kidney diseases","B.8","974","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.0309890091754534,0.0183788613113275,0.00145200182978,0.150355749281,0.0495175333528,0.0153503495901394
"West Sussex","Male",2015,"Diabetes mellitus","B.8.1","587","3","Diabetes and kidney diseases","974","Proportion of total burden caused by this condition",0.0236202534861628,0.00805121000229854,0.00078639068785,0.0948259866732,0.0424928688344,0.00768118920895437
"West Sussex","Male",2015,"Chronic kidney disease","B.8.2","589","3","Diabetes and kidney diseases","974","Proportion of total burden caused by this condition",0.00732328048983072,0.0102212051873515,0.000655817473308,0.078548214398,0.00702338152527,0.00758652427007832
"West Sussex","Male",2015,"Acute glomerulonephritis","B.8.3","588","3","Diabetes and kidney diseases","974","Proportion of total burden caused by this condition",0.0000454751994598215,0.000106446121677511,0.00000979366862049,0.00000365807375766,0.00000128299312221,0.0000826361111066652
"West Sussex","Male",2015,"Skin and subcutaneous diseases","B.9","653","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.0256927206132381,0.0027250574671153,0.127076350398,0.344204474242,0.0534111724666,0.00236968910871666
"West Sussex","Male",2015,"Dermatitis","B.9.1","654","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.00859492416000922,0,0.00842808610301,0.0675840554304,0.0187832753737,0
"West Sussex","Male",2015,"Urticaria","B.9.10","664","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.000949685163695645,0,0.00160576572405,0.00503001150395,0.0020754965675,0
"West Sussex","Male",2015,"Decubitus ulcer","B.9.11","665","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.000324446439248986,0.000287576095020679,0.000271580158702,0.000411449992726,0.000458004470406,0.000212708957539709
"West Sussex","Male",2015,"Other skin and subcutaneous diseases","B.9.12","668","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.00235694317964101,0.000105818883256143,0.0255082147168,0.134747763198,0.00505884847347,0.0000858549338556371
"West Sussex","Male",2015,"Psoriasis","B.9.2","655","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.00610069739458498,0,0.000347080003674,0.0224407008765,0.0133737359752,0
"West Sussex","Male",2015,"Bacterial skin diseases","B.9.3","980","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.00136895850163859,0.00233166248883848,0.0149445422172,0.00311944057907,0.000535898984958,0.00207112521732132
"West Sussex","Male",2015,"Scabies","B.9.4","658","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.0000914535684968817,0,0.000615443129434,0.00112077244246,0.000199809132446,0
"West Sussex","Male",2015,"Fungal skin diseases","B.9.5","659","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.00223123779188768,0,0.0693355875555,0.127957800783,0.00488983723885,0
"West Sussex","Male",2015,"Viral skin diseases","B.9.6","660","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.00122849361171976,0,0.0016211312008,0.0125801240319,0.0026843814239,0
"West Sussex","Male",2015,"Acne vulgaris","B.9.7","661","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.00190568639446942,0,0.00241031852677,0.02796197573,0.00417036662177,0
"West Sussex","Male",2015,"Alopecia areata","B.9.8","662","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.000265899027127223,0,0.00080957733507,0.00255004454909,0.0005809791671,0
"West Sussex","Male",2015,"Pruritus","B.9.9","663","3","Skin and subcutaneous diseases","653","Proportion of total burden caused by this condition",0.000274295380718671,0,0.00117902372704,0.00823442798771,0.000600539037292,0
"West Sussex","Male",2015,"Injuries","C","687","1","All causes","294","Proportion of total burden caused by this condition",0.0811109759972536,0.0369626046804037,0.0197148777562,0.378764868353,0.0917440186139,0.0720784388132954
"West Sussex","Male",2015,"Transport injuries","C.1","688","2","Injuries","687","Proportion of total burden caused by this condition",0.0151886325266663,0.00637428966587286,0.00140539490152,0.0361189270364,0.0132971979839,0.0167658784263036
"West Sussex","Male",2015,"Road injuries","C.1.1","689","3","Transport injuries","688","Proportion of total burden caused by this condition",0.0135663664334873,0.00582639290872451,0.00127890887186,0.0311443859398,0.011506347122,0.0152869996694721
"West Sussex","Male",2015,"Other transport injuries","C.1.2","695","3","Transport injuries","688","Proportion of total burden caused by this condition",0.00162226609317894,0.000547896757148347,0.00012648602966,0.00497454109669,0.00179085086189,0.00147887875683148
"West Sussex","Male",2015,"Unintentional injuries","C.2","696","2","Injuries","687","Proportion of total burden caused by this condition",0.0446247694947185,0.017152945677385,0.0176736780038,0.320428853968,0.0743384881834,0.0195617207087177
"West Sussex","Male",2015,"Falls","C.2.1","697","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.0240666674646211,0.0111058178433213,0.00848380763909,0.142494802875,0.0410654186465,0.00972962113349898
"West Sussex","Male",2015,"Exposure to forces of nature","C.2.10","729","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.0000109935905452712,0.00000529980197633635,0.000000370787807122,0.0000311096754389,0.00000641767691869,0.0000148733801584873
"West Sussex","Male",2015,"Other unintentional injuries","C.2.11","716","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.00769236884167404,0.000148906043567363,0.00396463380767,0.0820483656361,0.0163889541442,0.000362312380740477
"West Sussex","Male",2015,"Drowning","C.2.2","698","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.000951486780278859,0.000638925100058871,0.00000425990041,0.000182774037426,0.000068415293228,0.00169395096864901
"West Sussex","Male",2015,"Fire, heat, and hot substances","C.2.3","699","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.00176401386094082,0.000801002875841936,0.000232570314399,0.0165340521191,0.00264944758821,0.00101659283775009
"West Sussex","Male",2015,"Poisonings","C.2.4","700","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.000798180526148992,0.000194565415405081,0.000179674078394,0.0016155163685,0.0011445570212,0.000505283613379319
"West Sussex","Male",2015,"Exposure to mechanical forces","C.2.5","704","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.00552859480877422,0.000642763524443777,0.00313606177403,0.068249866744,0.0106756180732,0.00119098595314338
"West Sussex","Male",2015,"Adverse effects of medical treatment","C.2.6","708","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.00121973788478457,0.00187176831926996,0.000445603001141,0.000187495949602,0.000173246823697,0.00209928462248768
"West Sussex","Male",2015,"Animal contact","C.2.7","709","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.000320365803765391,0.000104720330942781,0.00043239866206,0.00276299761263,0.000450374937766,0.000210516687456376
"West Sussex","Male",2015,"Foreign body","C.2.8","712","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.00168706543234058,0.00126535233317838,0.000685353479441,0.00338505412888,0.000964750352714,0.00229329431236099
"West Sussex","Male",2015,"Environmental heat and cold exposure","C.2.9","842","3","Unintentional injuries","696","Proportion of total burden caused by this condition",0.000585294573589563,0.000373824046675069,0.000108944559394,0.00293686675505,0.000751287625877,0.000445004511035978
"West Sussex","Male",2015,"Self-harm and interpersonal violence","C.3","717","2","Injuries","687","Proportion of total burden caused by this condition",0.0212975739758688,0.0134353693371459,0.000635804850843,0.0222403974441,0.00410833244658,0.0357508396782742
"West Sussex","Male",2015,"Self-harm","C.3.1","718","3","Self-harm and interpersonal violence","717","Proportion of total burden caused by this condition",0.0190615077399731,0.0129718330041704,0.000145026627108,0.00305981175399,0.000860842821644,0.0343624977802652
"West Sussex","Male",2015,"Interpersonal violence","C.3.2","724","3","Self-harm and interpersonal violence","717","Proportion of total burden caused by this condition",0.00214543313674559,0.000450434941673324,0.000486550757652,0.0185905155815,0.00309625190221,0.00134780995586373
"West Sussex","Male",2015,"Conflict and terrorism","C.3.3","945","3","Self-harm and interpersonal violence","717","Proportion of total burden caused by this condition",0.0000701264355784768,0.00000417226560938768,0.00000137515953793,0.00052973265541,0.000138202443846,0.0000136907455781464
"West Sussex","Male",2015,"Executions and police conflict","C.3.4","854","3","Self-harm and interpersonal violence","717","Proportion of total burden caused by this condition",0.0000205076128714388,0.00000892916122898341,0.00000285230654487,0.0000603374532128,0.0000130352788788,0.0000268413555662463
"West Sussex","Male",2015,"All causes","Total","294","0","All causes","294","Proportion of total burden caused by this condition",1,1,1,1,1,1
"West Sussex","Male",2016,"Communicable, maternal, neonatal, and
nutritional diseases","A","295","1","All causes","294","Proportion of total burden caused by this condition",0.0532316271828152,0.0661073260046989,0.692944934085,0.320218094454,0.0466322688035,0.0587832938700407
"West Sussex","Male",2016,"HIV/AIDS and sexually transmitted
infections","A.1","955","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.00139620120534472,0.000489414668744841,0.0172339710957,0.106123130575,0.00150658119806,0.00130343585398689
"West Sussex","Male",2016,"HIV/AIDS","A.1.1","298","3","HIV/AIDS and sexually transmitted infections","955","Proportion of total burden caused by this condition",0.00100450526182412,0.000462904984469283,0.0000209539074531,0.00151751841547,0.000782612183911,0.00118635543987198
"West Sussex","Male",2016,"Sexually transmitted infections
excluding HIV","A.1.2","393","3","HIV/AIDS and sexually transmitted infections","955","Proportion of total burden caused by this condition",0.000391695943520597,0.0000265096842755582,0.0172130171883,0.104906831172,0.000723969014144,0.000117080414114915
"West Sussex","Male",2016,"Respiratory infections and tuberculosis","A.2","956","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.027152100103555,0.0601318166020806,0.597154281603,0.146566159447,0.00924500926785,0.041942201949994
"West Sussex","Male",2016,"Tuberculosis","A.2.1","297","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.000423664230985097,0.000610794746644269,0.0000161175714734,0.097020373505,0.000100809859887,0.000690427949842158
"West Sussex","Male",2016,"Lower respiratory infections","A.2.2","322","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.0225914623500924,0.0594485861092961,0.00458184994114,0.000539722903958,0.000220093614928,0.0410883785660679
"West Sussex","Male",2016,"Upper respiratory infections","A.2.3","328","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.00350507378045126,0.0000576910742098536,0.584237775143,0.0444007137798,0.00756719860471,0.000133083631478122
"West Sussex","Male",2016,"Otitis media","A.2.4","329","3","Respiratory infections and tuberculosis","956","Proportion of total burden caused by this condition",0.000631899742026263,0.0000147446719303109,0.00831853894725,0.0102030390386,0.00135690718832,0.0000303118026058144
"West Sussex","Male",2016,"Enteric infections","A.3","957","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.0026324969631965,0.00151842116345925,0.067984997249,0.00581896874884,0.0043823394755,0.00117949218548545
"West Sussex","Male",2016,"Diarrheal diseases","A.3.1","302","3","Enteric infections","957","Proportion of total burden caused by this condition",0.00256902003729452,0.00145291843891692,0.06798273676,0.00583163081215,0.00438193181992,0.00106398882110024
"West Sussex","Male",2016,"Typhoid and paratyphoid","A.3.2","958","3","Enteric infections","957","Proportion of total burden caused by this condition",0.000000260412768766911,0.000000200737385418928,0.000000605938272233,0,0.0000000830121656423,0.0000004076790840331
"West Sussex","Male",2016,"Invasive Non-typhoidal Salmonella (iNTS)
","A.3.3","959","3","Enteric infections","957","Proportion of total burden caused by this condition",0.0000599178244578444,0.000061488865171858,0.0000016545508135,0.000000348775274882,0.000000320343095468,0.000109070661147527
"West Sussex","Male",2016,"Other intestinal infectious diseases","A.3.5","321","3","Enteric infections","957","Proportion of total burden caused by this condition",0.0000032986886753646,0.00000381312198505192,0,0,0.00000000430032030653,0.0000060250241536481
"West Sussex","Male",2016,"Neglected tropical diseases and malaria","A.4","344","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.000621736406331148,0.00000592515546082082,0.000000000471618346331,0.000911553957663,0.00136036740543,0.0000126062421536318
"West Sussex","Male",2016,"Malaria","A.4.1","345","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Trachoma","A.4.10","356","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Dengue","A.4.11","357","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000033609139154972,0.000000300910953053411,0,0,0,0.000000614887777994846
"West Sussex","Male",2016,"Yellow fever","A.4.12","358","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Rabies","A.4.13","359","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.000000254500155558899,0.000000157316426536195,0.000000000471618346331,0.0000000000998888405773,0.0000000000918339532353,0.000000464861701911578
"West Sussex","Male",2016,"Intestinal nematode infections","A.4.14","360","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.000000120262255637237,0.000000134868795541099,0,0,0,0.000000219726535639434
"West Sussex","Male",2016,"Food-borne trematodiases","A.4.15","364","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Leprosy","A.4.16","405","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000000109807740214078,0,0,0.00000000523664111734,0.00000000241890155064,0
"West Sussex","Male",2016,"Ebola","A.4.17","843","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Zika virus","A.4.18","935","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Guinea worm disease","A.4.19","936","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Chagas disease","A.4.2","346","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Other neglected tropical diseases","A.4.20","365","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000424525553964799,0.00000305942620621681,0,0,0.0000000000164801965999,0.00000776106006175671
"West Sussex","Male",2016,"Leishmaniasis","A.4.3","347","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"African trypanosomiasis","A.4.4","350","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Schistosomiasis","A.4.5","351","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Cysticercosis","A.4.6","352","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.000615548379693314,0.000000666321639189245,0,0.000911977247091,0.00136036487821,0.00000129507658368963
"West Sussex","Male",2016,"Cystic echinococcosis","A.4.7","353","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0.00000123081921803801,0.00000160631144028406,0,0,0,0.00000225062949263961
"West Sussex","Male",2016,"Lymphatic filariasis","A.4.8","354","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Onchocerciasis","A.4.9","355","3","Neglected tropical diseases and malaria","344","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Other infectious diseases","A.5","961","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.00246089940998147,0.00190727625596902,0.00479335383938,0.00460790192003,0.00139459868905,0.00334057332293616
"West Sussex","Male",2016,"Meningitis","A.5.1","332","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000721896361926321,0.000440782886389909,0.0000430388242171,0.0004794465369,0.000292772594554,0.00107637605200593
"West Sussex","Male",2016,"Encephalitis","A.5.2","337","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000360939065697331,0.000394701171684985,0.000018285352571,0.000200260085251,0.000105097115223,0.000572597045270638
"West Sussex","Male",2016,"Diphtheria","A.5.3","338","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000000128902823330248,0.0000000650874789325222,0.00000000075837876675,0.000000000313977865962,0.000000000163172529289,0.000000235322573022901
"West Sussex","Male",2016,"Whooping cough","A.5.4","339","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.0000186944086717466,0.0000016275537973556,0.000116696755849,0.0000880147926187,0.0000303450593694,0.00000896030681242089
"West Sussex","Male",2016,"Tetanus","A.5.5","340","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000000100305562291523,0.000000108889264961792,0.000000000403481604028,0.000000000501486474082,0.000000000151071933648,0.000000179873028799294
"West Sussex","Male",2016,"Measles","A.5.6","341","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000000815407313883974,0.000000318098523126249,0.000000404602104328,0.0000000610428260787,0.0000000387650457874,0.00000145677672541568
"West Sussex","Male",2016,"Varicella and herpes zoster","A.5.7","342","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.00024299503872562,0.000178401887149918,0.00191323325036,0.000990422734183,0.000329018979373,0.000171170589216476
"West Sussex","Male",2016,"Acute hepatitis","A.5.8","400","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000265001752695859,0.000147552836646302,0.00270169389242,0.00129020902855,0.000229521194171,0.000293845807979157
"West Sussex","Male",2016,"Other unspecified infectious diseases","A.5.9","408","3","Other infectious diseases","961","Proportion of total burden caused by this condition",0.000850328166565082,0.000743717845033532,0,0.00248811006502,0.000407804667072,0.00121575154932431
"West Sussex","Male",2016,"Maternal and neonatal disorders","A.6","962","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.0168088698202894,0.00187951096669948,0.000258737570645,0.0179176052791,0.0241946000149,0.010832393665016
"West Sussex","Male",2016,"Maternal disorders","A.6.1","366","3","Maternal and neonatal disorders","962","Proportion of total burden caused by this condition",0,0,0,0,0,0
"West Sussex","Male",2016,"Neonatal disorders","A.6.2","380","3","Maternal and neonatal disorders","962","Proportion of total burden caused by this condition",0.0168088698202894,0.00187951096669948,0.000258737570645,0.0179176052791,0.0241946000149,0.010832393665016
"West Sussex","Male",2016,"Nutritional deficiencies","A.7","386","2","Communicable, maternal, neonatal, and nutritional diseases","295","Proportion of total burden caused by this condition",0.00215932327411701,0.00017496119228498,0.00551847036385,0.0781782363798,0.00454877275273,0.000172590650468422
"West Sussex","Male",2016,"Protein-energy malnutrition","A.7.1","387","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.0000766261698209127,0.000143601724629984,0.00150116539111,0.00817121251491,0.00000041156925097,0.000139661636187298
"West Sussex","Male",2016,"Iodine deficiency","A.7.2","388","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.000295366564058413,0,0.0000266394963998,0.00892209537598,0.000652609947936,0
"West Sussex","Male",2016,"Vitamin A deficiency","A.7.3","389","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.0000801342045670813,0,0.00399066547634,0.0140137454769,0.000175766107253,0
"West Sussex","Male",2016,"Dietary iron deficiency","A.7.4","390","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.00168913562646058,0,0,0.0499839535411,0.00371997469661,0
"West Sussex","Male",2016,"Other nutritional deficiencies","A.7.5","391","3","Nutritional deficiencies","386","Proportion of total burden caused by this condition",0.0000180607092100202,0.0000313594676549953,0,0,0.000000010431679081,0.0000329290142811235
"West Sussex","Male",2016,"Non-communicable diseases","B","409","1","All causes","294","Proportion of total burden caused by this condition",0.865170400362997,0.89648455293825,0.287137054815,0.971379844337,0.861163785446,0.868480763533926
"West Sussex","Male",2016,"Neoplasms","B.1","410","2","Non-communicable diseases","409","Proportion of total burden caused by this condition",0.201244365463576,0.318144492087839,0.0023062747289,0.0536963445971,0.0327628144532,0.340549140522385
"West Sussex","Male",2016,"Lip and oral cavity cancer","B.1.1","444","3","Neoplasms","410","Proportion of total burden caused by this condition",0.00256140873635961,0.00322557577061278,0.0000214071120577,0.0005629534496,0.000375783185593,0.00436844373254723
"West Sussex","Male",2016,"Larynx cancer","B.1.10","423","3","Neoplasms","410","Proportion of total burden caused by this condition",0.00126296051530295,0.00173600049395348,0.000013231933358,0.000488506267733,0.000313371263962,0.00204769125460539
"West Sussex","Male",2016,"Tracheal, bronchus, and lung cancer","B.1.11","426","3","Neoplasms","410","Proportion of total burden caused by this condition",0.0394272124816381,0.0630120179873237,0.000169818068403,0.00187626648895,0.0017127604995,0.0706160304658492
